x,y
5.857588824287374152e-01,7.665312092508826947e-01
7.435523114796086519e-01,7.050825487219714027e-01
8.879654884519616598e-01,6.320901543270448508e-01
9.235156966910325060e-01,5.761819144435651463e-01
9.154728597562866721e-01,5.492953918770181465e-01
9.404037977743339161e-01,5.676110285192250693e-01
8.274066208720285420e-01,6.348049689276131780e-01
5.663863021091037897e-01,7.099426820664999083e-01
3.937092931063492784e-01,7.606635682703675183e-01
3.406071131210442471e-01,7.854918553671152992e-01
2.688708216115747174e-01,7.896907153899207499e-01
4.454927698396550229e-01,7.626329599561496586e-01
7.593868204810447775e-01,6.988319737662351816e-01
8.686380615017681439e-01,6.264369872070942868e-01
8.789514138359939555e-01,5.726574319661089651e-01
8.167808529476298096e-01,5.487690715307178557e-01
9.113005575524950608e-01,5.717534151860723668e-01
7.969191934672730238e-01,6.415501707351758398e-01
5.887967889401880539e-01,7.153688843571945899e-01
4.873019302012159826e-01,7.636630101466352905e-01
5.490637127367914427e-01,7.866499151326982187e-01
4.109121563219093054e-01,7.888851894850097413e-01
5.473530242506192689e-01,7.584412750685568527e-01
7.919009594316279710e-01,6.925243892353143416e-01
9.079979189126090589e-01,6.209307382831976696e-01
9.491215802359118658e-01,5.693405443402965727e-01
9.524858594841703052e-01,5.485856826368387118e-01
9.673070807251783476e-01,5.762703822397228226e-01
7.769035469201686084e-01,6.483086325340480238e-01
5.084514126914007059e-01,7.205911829902027499e-01
3.176572532966404627e-01,7.664786839906250204e-01
2.341614531295641011e-01,7.876728479565882068e-01
1.685022503869472721e-01,7.878408381024646356e-01
4.775690687479328678e-01,7.539668958689582645e-01
7.824777067736385927e-01,6.861831187589492176e-01
8.259275063432278685e-01,6.155804534716962095e-01
7.547509064209814156e-01,5.662357204670264155e-01
6.334655817325265392e-01,5.487622834810950145e-01
8.438146560512792549e-01,5.811409781921409445e-01
7.403151669317640238e-01,6.550502811302543194e-01
6.363573666664319450e-01,7.256048471752599704e-01
6.925824097066901608e-01,7.691163577192914325e-01
8.264978817472646844e-01,7.885599753789434008e-01
6.424805895216909590e-01,7.865432633972895271e-01
7.119440654925573986e-01,7.492232172096928711e-01
8.323960536447514436e-01,6.798307283116744593e-01
8.368096882555624560e-01,6.103940311504263416e-01
6.740745444873883496e-01,5.633482855420994806e-01
8.132077542733324726e-01,5.493149058080112335e-01
8.105994095387946130e-01,5.863408928529760811e-01
6.543936673617107846e-01,6.617468978769313059e-01
5.849216755950277236e-01,7.304068440959574637e-01
7.538789348253078781e-01,7.715818407364629650e-01
6.610214801492519943e-01,7.893092147073602627e-01
6.277290018582017961e-01,7.849788670785236011e-01
7.863000528438122139e-01,7.442260542724703498e-01
8.890728324924608295e-01,6.734888482455030356e-01
7.947181538319674221e-01,6.053783322029854252e-01
8.481485649566118390e-01,5.606846846039739152e-01
8.922701859737722785e-01,5.502579267795163487e-01
7.545525042879557276e-01,5.918428798345274355e-01
5.352084237779559661e-01,6.683723168633135536e-01
6.001531976677658697e-01,7.349956780632682651e-01
5.448458765455632680e-01,7.738808682481712609e-01
4.454137706886865944e-01,7.899169275954981417e-01
6.164440963828826670e-01,7.831353242645600066e-01
8.352631841365241172e-01,7.389933706963233151e-01
9.019870541670951258e-01,6.671780315095411362e-01
9.476545844458608148e-01,6.005393036743160717e-01
9.636296551700185287e-01,5.582527240769049603e-01
9.449833776631093585e-01,5.516034643768398249e-01
7.036171888613140801e-01,5.976172309272431704e-01
4.906585572210665491e-01,6.749025664167453975e-01
3.136533690737567381e-01,7.393712270315739854e-01
2.084005317918417588e-01,7.760189930433721850e-01
2.063928340071324030e-01,7.903778016064988421e-01
5.760622244309346884e-01,7.810020271581465945e-01
8.218374931078710199e-01,7.335449790635246714e-01
8.381780530207394442e-01,6.609176448827445149e-01
7.256682469825236348e-01,5.958821105869674950e-01
6.778839086608992037e-01,5.560617651786917692e-01
8.490815121362126350e-01,5.533608230832565145e-01
6.861335703112625417e-01,6.036322841372511183e-01
5.954318894678333196e-01,6.813159595671878233e-01
7.092763119152802886e-01,7.435345818888383640e-01
8.004479646589415243e-01,7.780014850188190501e-01
6.234244405116713406e-01,7.906847828531972100e-01
7.590006375888682655e-01,7.785704811120920388e-01
8.736672812415314793e-01,7.279022232532510461e-01
8.374424586900394152e-01,6.547257886798337756e-01
7.129766790959701783e-01,5.914112719532071960e-01
8.407598420797776084e-01,5.541228426831024123e-01
7.691766577986001163e-01,5.555360128253399310e-01
5.688652053760048233e-01,6.098549486571887002e-01
5.497006411468436937e-01,6.875931402738697518e-01
7.041582042647149819e-01,7.474878923567118694e-01
5.984936070231543503e-01,7.798332364824360763e-01
6.595509615331378583e-01,7.908290759536442671e-01
8.442166758170659424e-01,7.758346387456657167e-01
9.234602178503644732e-01,7.220876506716902288e-01
8.623671030501447454e-01,6.486192404063484407e-01
9.136087836470393464e-01,5.871307999198744909e-01
8.968203921972486281e-01,5.524486857576391685e-01
6.699550211263112232e-01,5.581313598292985123e-01
4.352479796465599238e-01,6.162512319074475720e-01
4.549764751603879165e-01,6.937170920401568575e-01
3.687713073134629704e-01,7.512342212083059634e-01
3.664870505353077790e-01,7.815186689519704188e-01
6.698589447310738798e-01,7.908002235741383723e-01
8.496404664911469951e-01,7.727911611935481817e-01
9.266781682341027615e-01,7.161246813467387895e-01
9.215373562665170049e-01,6.426134191099649451e-01
9.180499335137044525e-01,5.830443445326521923e-01
8.905613588837548722e-01,5.510536240893213478e-01
6.585455620918818642e-01,5.611452235074214645e-01
4.242102190122518657e-01,6.227867554929158445e-01
3.407951413569497712e-01,6.996731143627132887e-01
3.143581433908872458e-01,7.547774064064035615e-01
3.563843691561407456e-01,7.830616354837320880e-01
6.746874588534881312e-01,7.905862722166758783e-01
8.479008359066517730e-01,7.694395992348244118e-01
8.707982882490898913e-01,7.100372805577470636e-01
8.583827853103177530e-01,6.367223691638690397e-01
8.861625822678460551e-01,5.791553497152293062e-01
8.738694365526051833e-01,5.499533713934169343e-01
6.547404275515260608e-01,5.645718287202322605e-01
5.281451910169642217e-01,6.294272482204071872e-01
4.989311619535289344e-01,7.054487708716862260e-01
4.382989630457456709e-01,7.581219292516384600e-01
4.361565090641616460e-01,7.844653121497195958e-01
7.094173803445105175e-01,7.901740243287875831e-01
8.735114517367734699e-01,7.657824909312614947e-01
9.410209853081423770e-01,7.038496419152160399e-01
9.590182839511748325e-01,6.309587641519831536e-01
9.655806842587036920e-01,5.754672276079845217e-01
8.740680452407838530e-01,5.491646884566661058e-01
6.110972951009914222e-01,5.684012176683558293e-01
3.757795208399490328e-01,6.361390053236547493e-01
2.433195738728306801e-01,7.110338116861270041e-01
1.759767897727798347e-01,7.612727860861293605e-01
3.308761070593758125e-01,7.857320735192866445e-01
6.947610576717088149e-01,7.895493700745126464e-01
8.330070783509999632e-01,7.618253764150126894e-01
7.689070155985018307e-01,6.975858881691139324e-01
6.507230907600404235e-01,6.253339326607698645e-01
7.842202765771431050e-01,5.719835575666992744e-01
8.155423433295143631e-01,5.487049377582379206e-01
6.554086842069419827e-01,5.726193202707963170e-01
6.826603446273156184e-01,6.428893041229957195e-01
8.109229357228933122e-01,7.164200719380797722e-01
7.248215577808219123e-01,7.642353615894654784e-01
6.459248422417374069e-01,7.868633499342522208e-01
7.928342395841557755e-01,7.886976860063495964e-01
8.297957875232847558e-01,7.575767343720098967e-01
6.947628766784978982e-01,6.912697969466083947e-01
7.499113397253209801e-01,6.198579076600801985e-01
8.411917538463035138e-01,5.687083125871383871e-01
7.251659784950215126e-01,5.485915502065261684e-01
6.242950715761665936e-01,5.772081364429312300e-01
7.515705845701017296e-01,6.496467679431749964e-01
7.444474525345681215e-01,7.216013487864249010e-01
6.139122774561656115e-01,7.670153029663159261e-01
7.172043316187652895e-01,7.878594686581392725e-01
8.419405196678859671e-01,7.876042830894485203e-01
7.786263257929439963e-01,7.530478481880719110e-01
7.616618874367542258e-01,6.849245576586858730e-01
8.655764484389301128e-01,6.145394997707740448e-01
8.262047210088057092e-01,5.656461100534346809e-01
6.454047177198274365e-01,5.488414307106981305e-01
6.660652072763459941e-01,5.821460186972892137e-01
6.960197832131773676e-01,6.563816724911658573e-01
5.537565816198306567e-01,7.265732603492622843e-01
5.613061194713330204e-01,7.696183958470204090e-01
7.661082523527846799e-01,7.887194859767450161e-01
8.328005430052547453e-01,7.862548834782754348e-01
8.338104136871691274e-01,7.482526122325726670e-01
9.183047008261266964e-01,6.785725638458419695e-01
9.500467280851780938e-01,6.093863925328979469e-01
8.040590791860406927e-01,5.628024764697273641e-01
6.511407993671318728e-01,5.494703327160549433e-01
5.883803971315129111e-01,5.874080395486730444e-01
4.128880067886256944e-01,6.630661919938197757e-01
2.774633052682411449e-01,7.313330913437716685e-01
4.838191318008995268e-01,7.720504439057771506e-01
7.310880588691639481e-01,7.894410221852929954e-01
8.655695603830404483e-01,7.846361042525428209e-01
9.198889273682409051e-01,7.432072900344980360e-01
8.423806594262297498e-01,6.722352425280992971e-01
9.279517798490034552e-01,6.044052555942438509e-01
8.364259769602770955e-01,5.601841085885244098e-01
6.099309771071055319e-01,5.504922325193577493e-01
4.183658217181042138e-01,5.929664257850030262e-01
4.815563824999787301e-01,6.696745858046091460e-01
3.508387165520677753e-01,7.358796312418758312e-01
4.641110227005993960e-01,7.743171545450294735e-01
7.486650761153073041e-01,7.900201152538438576e-01
8.753146105202642691e-01,7.827359268079557841e-01
9.409399550678907431e-01,7.379302361018328371e-01
9.153431466073227440e-01,6.659329192801799469e-01
9.547083008757786260e-01,5.996018703928356341e-01
8.271729672771839237e-01,5.577991075549399991e-01
5.891439236899440601e-01,5.519187326143336625e-01
3.671672937133207970e-01,5.987910409234130649e-01
3.302453432289850221e-01,6.761833292875863988e-01
2.344254327998210874e-01,7.402130109442141004e-01
4.320765547544607177e-01,7.764240322532895977e-01
7.456441957925767916e-01,7.904511111007427315e-01
8.481214270871135774e-01,7.805441323900719208e-01
8.626737712517880130e-01,7.324415921100585480e-01
7.697813870433258820e-01,6.596847154867826468e-01
8.886137004787478810e-01,5.949812630442663508e-01
8.042688660463579442e-01,5.556571595779729034e-01
6.265368591416955457e-01,5.537585201982695438e-01
5.309658480679857462e-01,6.048498978744504262e-01
6.317685672166062361e-01,6.825711949633388453e-01
4.869398248795141493e-01,7.443345431383017186e-01
5.673077317933891139e-01,7.783762795080815255e-01
7.806511818708437023e-01,7.907266083792594547e-01
9.016104050716879925e-01,7.780526869190759198e-01
9.111742456097539078e-01,7.267629666552295475e-01
9.556851607906460266e-01,6.535084731287712501e-01
9.631722514545646430e-01,5.905478409494153702e-01
7.904922892454011585e-01,5.537696369747897585e-01
5.261248688684548869e-01,5.560169029858095247e-01
4.019824682016894801e-01,6.111096854448619942e-01
2.610157116879232575e-01,6.888192907825860800e-01
1.883486717637876673e-01,7.482465697821160111e-01
4.672616406151567925e-01,7.801787027827649101e-01
7.769086234299507066e-01,7.908374733870247031e-01
8.796467853353234778e-01,7.752560614216563728e-01
8.083200940434913662e-01,7.209171063279407043e-01
6.850994532626123457e-01,6.474207027403462433e-01
8.631224995611792572e-01,5.863055327429370633e-01
7.554105152279257940e-01,5.521495973570756943e-01
5.526990864907230794e-01,5.586954401015576943e-01
5.877384630241045960e-01,6.175362941800739414e-01
7.456347331068176043e-01,6.949110619835482394e-01
5.778342709877617445e-01,7.519523179825036152e-01
6.683768356292136836e-01,7.818356189680029100e-01
8.523976788832363649e-01,7.907729363696029967e-01
9.143609544125392841e-01,7.721514778598456141e-01
8.145787689384043073e-01,7.149275649767761198e-01
9.031140903065957293e-01,6.414365516440313497e-01
8.857733417471833626e-01,5.822579347573462183e-01
6.520496418854574427e-01,5.508116657772536007e-01
4.461267925148791891e-01,5.617916812425636230e-01
5.358837862398740937e-01,6.240953286830026592e-01
4.214179073171872569e-01,7.008322616750924938e-01
4.080047133854287633e-01,7.554557635085992207e-01
7.001102033272861291e-01,7.833507560429529004e-01
8.647949116824975579e-01,7.905207746235161093e-01
9.344898885997998672e-01,7.687390738574964022e-01
9.508017277543063805e-01,7.088183778460661610e-01
9.519119949932604019e-01,6.355697916126168412e-01
8.776205026395558217e-01,5.784084700614470220e-01
6.277476826866735804e-01,5.497717938711466079e-01
3.959712974146709641e-01,5.652990224751852644e-01
2.690870855608630263e-01,6.307525947673819910e-01
2.159615915972838418e-01,7.065708936982826316e-01
3.405507274599323675e-01,7.587614998379899056e-01
6.892197569281731662e-01,7.847271417216360456e-01
8.416970716491392057e-01,7.900675811277773075e-01
8.021155816104045266e-01,7.650219837431606607e-01
7.215431871436146505e-01,7.026137475830271928e-01
8.200709192813742110e-01,6.298328269362837295e-01
8.349178781502246682e-01,5.747605672589090053e-01
6.492838337629198708e-01,5.490469001638328406e-01
6.353352866787125297e-01,5.692066818707979259e-01
7.296032848196798426e-01,6.374745507857544347e-01
6.410258130172381552e-01,7.121171301059319170e-01
5.825818071401832610e-01,7.618746103001333703e-01
7.719133346419170261e-01,7.859669753825238026e-01
8.570409119876920556e-01,7.893991107593884005e-01
8.096803530641579760e-01,7.610063373421865895e-01
8.684261035835507681e-01,6.963377494298119696e-01
9.228507603683054894e-01,6.242367247825043597e-01
7.857895718970102639e-01,5.713178648590532260e-01
6.042607505504525855e-01,5.486544054109400159e-01
6.063737722836315402e-01,5.734997927491304326e-01
5.129483270006787166e-01,6.442287136223460164e-01
3.736659081954747941e-01,7.174632052129972237e-01
5.478019009732660871e-01,7.648005415563552400e-01
7.850155500215698634e-01,7.870714818295443393e-01
8.788477493747849367e-01,7.885006902620514957e-01
9.427614463814784074e-01,7.567011817944920837e-01
9.309540063461939630e-01,6.900140626903754626e-01
9.585932605621149127e-01,6.187912693486342652e-01
7.828183882454475828e-01,5.680844429855401723e-01
5.650964728384227920e-01,5.486116849437647769e-01
3.537391041079133713e-01,5.781596068989022230e-01
2.936095387587498440e-01,6.509840115801370786e-01
2.113745219198846781e-01,7.226032887118765125e-01
4.868833632722432414e-01,7.675449780155756407e-01
7.763443893772603577e-01,7.880407499243385905e-01
8.515326091876778136e-01,7.873576736683788324e-01
8.314273019679936372e-01,7.521183349471725066e-01
7.270514986838916283e-01,6.836657343985150792e-01
8.820325644039382906e-01,6.135050397139046874e-01
7.637132703627220742e-01,5.650650779562025328e-01
6.046666762207695278e-01,5.489354656385316833e-01
5.735424076722217546e-01,5.831637953163104626e-01
6.990385716448980213e-01,6.577110789291683579e-01
5.258499512801544373e-01,7.275333415495355283e-01
6.373832211848334817e-01,7.701137182869277620e-01
8.206473795928074244e-01,7.888735641688182643e-01
9.070790059418563089e-01,7.859559221934773188e-01
8.606995447681349276e-01,7.472721811541529480e-01
9.343175991811494274e-01,6.773149789644676844e-01
9.206809178966152141e-01,6.083855090425730472e-01
7.165828113248424724e-01,5.622655079112455212e-01
4.860955732323075651e-01,5.496411979815127857e-01
4.781689052242751314e-01,5.884868303320945904e-01
3.364940156184548226e-01,6.643824900846604375e-01
3.074156184904101030e-01,7.322509596026799406e-01
6.035784088539335457e-01,7.725125558209429144e-01
8.325929534663566445e-01,7.895672420427910509e-01
9.235284346413872303e-01,7.842822867798275865e-01
8.977646113310484566e-01,7.421794213351330383e-01
8.629553140551355916e-01,6.709830147901565400e-01
9.114125226107694377e-01,6.034391606988476209e-01
6.944090551191253180e-01,5.596926905955309506e-01
4.448928609618230112e-01,5.507424338944583164e-01
3.951601937926595420e-01,5.941004309101002301e-01
4.379317210948077133e-01,6.709729347840426295e-01
3.662413714093831762e-01,7.367552110746335980e-01
6.486749622020887562e-01,7.747471660293701046e-01
8.439025849985334338e-01,7.901174934671064687e-01
9.031692886294774292e-01,7.823250722546526426e-01
9.437700411519260868e-01,7.368587889091757770e-01
9.267876174130483813e-01,6.646899360569231696e-01
9.100249816803145375e-01,5.986716157431177798e-01
6.757483280662892611e-01,5.573550290527509166e-01
4.772584028538803258e-01,5.522502390523530424e-01
3.164878887931008022e-01,5.999740524752215087e-01
2.871660944562561824e-01,6.774593385920865130e-01
3.086323789054853384e-01,7.410464735330190011e-01
6.419775784585159961e-01,7.768230012169757837e-01
8.471862446433917615e-01,7.905183204974493005e-01
8.507985010238789947e-01,7.800744640594147183e-01
8.247412169427321693e-01,7.313307420464962849e-01
8.348515210753781890e-01,6.584546158161957985e-01
8.778571536217768534e-01,5.940877667492565628e-01
6.575109506893425104e-01,5.552625385217757614e-01
5.634058728398062543e-01,5.541726650845095747e-01
5.674202881942704835e-01,6.060754035607647250e-01
5.532447727432032725e-01,6.838209350021130506e-01
4.750409105429886925e-01,7.451262754724911064e-01
7.229239029594562993e-01,7.787451927665260953e-01
8.712747129460169937e-01,7.907619748768566215e-01
9.293721858824213200e-01,7.775229012954719687e-01
9.566590079945666014e-01,7.256171411236282953e-01
9.728085002696946759e-01,6.522946356808916324e-01
8.631403045126724294e-01,5.896919149915058611e-01
6.106684932160872936e-01,5.534269288798705499e-01
3.996017885798863745e-01,5.565143029592503066e-01
2.579608638238063967e-01,6.123709732747810719e-01
1.657826690027576766e-01,6.900392960129810849e-01
3.458628442642757150e-01,7.489971454311763477e-01
7.009807892886364966e-01,7.805184576624650816e-01
8.481578126562137054e-01,7.908389883465182235e-01
7.922470781774001436e-01,7.746653830698078114e-01
6.441796245087990647e-01,7.197409189085707260e-01
7.930675889739190465e-01,6.462262379692145231e-01
8.132564040817658046e-01,5.854879113233788512e-01
6.300719208198928278e-01,5.518615815745594455e-01
6.415310178999921176e-01,5.592759344314696124e-01
7.990377613895893738e-01,6.188265554401667368e-01
7.079808372469598154e-01,6.960983274317292802e-01
6.425901171606864803e-01,7.526624694976264962e-01
8.086174393056094756e-01,7.821470042887253005e-01
8.676631257213910375e-01,7.907382859247159557e-01
7.270655573480229172e-01,7.714996986478797059e-01
7.800809586606414214e-01,7.137257502537880383e-01
8.555364311615756279e-01,6.402642977906070065e-01
7.084392862852663120e-01,5.814793045851235354e-01
5.551035925901595114e-01,5.505814075532353691e-01
6.916479373658861451e-01,5.624542938107031098e-01
6.826392266562295585e-01,6.254077568192899506e-01
5.655376146932531434e-01,7.019842337289267098e-01
7.150180037236320008e-01,7.561263561135846967e-01
8.704407265601556976e-01,7.836344311905263371e-01
8.528772470129731831e-01,7.904473862754981539e-01
8.538312464069606200e-01,7.680265756758527518e-01
9.229871669399587475e-01,7.075957280165754426e-01
8.514052807135551459e-01,6.344223146277110370e-01
6.074383400575757985e-01,5.776695039916759367e-01
5.399152340927523275e-01,5.496025822047565512e-01
5.113105145397744966e-01,5.660419474195038658e-01
3.727377442439114286e-01,6.320804779841383558e-01
4.484882749009734271e-01,7.076854557106991850e-01
7.436981879139183960e-01,7.593935059191976311e-01
8.853280517027136698e-01,7.849836127003929631e-01
9.454475908123817218e-01,7.899526865474324477e-01
9.314714452906331932e-01,7.642497446848144360e-01
9.579283408254628540e-01,7.013750522826689426e-01
8.342482328157454496e-01,6.287124246637860736e-01
5.739494058632573781e-01,5.740619626280190069e-01
3.516342011606335971e-01,5.489421634778282044e-01
2.917115315193372638e-01,5.700272928853717946e-01
2.120574812405196519e-01,6.388113563719652888e-01
4.120549019000598889e-01,7.131925831960143070e-01
7.434999578845616908e-01,7.624690842648375044e-01
8.369272411508936749e-01,7.861965672545909722e-01
8.237225872678564098e-01,7.892398224859993316e-01
7.249014661150645633e-01,7.601759220962238661e-01
8.632765605644170392e-01,6.950877402235127178e-01
7.966160686221801512e-01,6.231454357735883853e-01
6.416232118124214345e-01,5.706603872684976597e-01
6.002703867137413329e-01,5.486176088131049511e-01
7.120293005805456987e-01,5.743946749477819580e-01
5.641272661488296869e-01,6.455681623035778305e-01
6.090648334617045911e-01,7.184982446891131636e-01
7.877803062887677177e-01,7.653585948589003429e-01
8.829383205343166452e-01,7.872743077576018766e-01
8.384061177208098625e-01,7.882940889747853674e-01
9.172498793432922737e-01,7.558147177129199701e-01
9.303694963520172667e-01,6.887573635282266959e-01
7.677812336146871974e-01,6.177308864462482951e-01
5.517073388146618296e-01,5.674689751979055119e-01
5.412962378038099764e-01,5.486462141901498057e-01
3.961400629061443412e-01,5.791246091285341402e-01
3.117613300336650184e-01,6.523201406319728557e-01
5.466312137294407902e-01,7.235969767409655695e-01
8.039444665224249054e-01,7.680677544563667691e-01
9.091611549005558235e-01,7.882166780156076857e-01
9.297566573111584187e-01,7.871009020259362998e-01
8.796685258290087850e-01,7.511784757876418528e-01
9.383406862124410441e-01,6.824068189835204024e-01
7.483349918659977229e-01,6.124771281289231872e-01
4.947745392359820249e-01,5.644926721576707385e-01
3.524625349888493853e-01,5.490445036993885086e-01
3.914808288631029254e-01,5.841940999695165448e-01
2.935106063985050140e-01,6.590382933806601118e-01
5.630821144279430923e-01,7.284850769703692386e-01
8.167873362015365402e-01,7.706023699509181313e-01
8.668222316672112848e-01,7.890221843075314601e-01
9.104794028608750311e-01,7.856462809287390048e-01
8.549093555519325927e-01,7.462820608081315310e-01
9.241658048606650189e-01,6.760581354601027382e-01
7.237995421011719221e-01,6.073914281873462606e-01
5.627092884320172850e-01,5.617374381232020930e-01
4.179673049406039120e-01,5.498276003477746698e-01
4.607231188891213192e-01,5.895770371610267180e-01
3.501398909359277889e-01,6.656956020174198407e-01
6.131471696623004286e-01,7.331604460099624410e-01
8.275719142384350135e-01,7.729682201326313340e-01
9.067229947226422837e-01,7.896878357217957944e-01
9.506576057802020863e-01,7.839173287735348161e-01
9.187356989633433946e-01,7.411425998980756269e-01
9.288170890557656545e-01,6.697323177203098332e-01
7.092150735428924824e-01,6.024800887248460413e-01
4.838340999248436636e-01,5.592105007789588411e-01
3.045396594166626114e-01,5.510086085268701694e-01
2.984979749131599913e-01,5.952446511316971112e-01
2.758609189075016399e-01,6.722671913749326267e-01
5.983805611785749656e-01,7.376224243801181579e-01
8.303528863278694105e-01,7.751709442986578491e-01
8.333496346051926240e-01,7.902090101351924023e-01
8.288727629091510174e-01,7.819026906256743015e-01
8.042803948311803008e-01,7.357791932761921228e-01
8.904267682013051743e-01,6.634492247623922090e-01
6.895290730663934387e-01,5.977485756882447987e-01
6.044631931645170209e-01,5.569205717024762192e-01
5.774526976946794399e-01,5.525980363020702724e-01
6.034962781148650590e-01,6.011660095504410828e-01
4.722883721986932404e-01,6.787304400275415706e-01
6.955276192067891827e-01,7.418716300848100520e-01
8.440058427507330929e-01,7.772159387386037288e-01
9.150251415115409070e-01,7.905793640263949484e-01
9.322807007244108268e-01,7.795929708110115319e-01
9.627140899417707676e-01,7.302126029194764278e-01
8.862318655764832576e-01,6.572274785573898326e-01
6.660629863595918243e-01,5.932016534953741260e-01
4.504285152418823213e-01,5.548779984670522136e-01
3.295750993131669193e-01,5.546032821454431883e-01
2.167762991010276086e-01,6.073085373283565458e-01
3.253103781833709962e-01,6.850650436219013484e-01
6.564831389192986588e-01,7.459098014989439251e-01
8.483971451747813752e-01,7.791082600864800423e-01
8.622444941013582831e-01,7.907908033856587693e-01
7.466884256057260139e-01,7.769810936705339177e-01
8.180779855657788202e-01,7.244649280139228154e-01
8.609024583846432987e-01,6.510843984792997752e-01
6.487358313906961271e-01,5.888435228129420551e-01
5.405818627735843318e-01,5.530948276475218250e-01
6.638395055490127206e-01,5.570282065546012795e-01
6.177299587456427377e-01,6.136385444942937806e-01
5.304761531535204799e-01,6.912530380053402146e-01
7.514575552899452893e-01,7.497396481496538811e-01
8.883048095674734856e-01,7.808525321594717017e-01
8.834167973323630019e-01,7.908335298323436735e-01
9.121856515481548966e-01,7.740625954464883662e-01
9.542953950963039000e-01,7.185592745146527349e-01
8.237028264984089798e-01,6.450359575355378849e-01
5.642814428634213009e-01,5.846779625193538887e-01
4.694396754981582376e-01,5.515847589617224322e-01
3.773377050263501675e-01,5.598728045373446705e-01
2.541505939327347585e-01,6.201217481396923414e-01
4.453116153723429282e-01,6.972787881637357854e-01
7.599652277722757088e-01,7.533647098062782321e-01
8.933950677597484180e-01,7.824528508796237958e-01
9.133710394470027083e-01,7.906961710331370519e-01
8.139331199162549435e-01,7.708358385332860774e-01
9.101146524225700585e-01,7.125194255308950897e-01
7.957339489673879163e-01,6.390967582875549668e-01
5.436775538527277574e-01,5.807084803151580932e-01
4.047170109088685241e-01,5.503629788249494448e-01
5.202801852053805520e-01,5.631329902758313022e-01
4.017039785417155229e-01,6.267237761005011176e-01
5.453320581871659023e-01,7.031289474755906266e-01
8.052373363528950723e-01,7.567892224805948809e-01
8.922291628024781041e-01,7.839126808811898162e-01
9.475374748143921000e-01,7.903659982329793721e-01
9.477689475586738022e-01,7.673021431250652835e-01
9.658635887162214662e-01,7.063695193070957945e-01
7.574803331289812203e-01,6.332800284052644280e-01
5.305437128075694009e-01,5.769384787487451538e-01
3.298555223138003867e-01,5.494458713347630807e-01
2.490898198251247364e-01,5.668005003314773305e-01
1.776612985719495108e-01,6.334106411326130281e-01
5.057954173869497749e-01,7.087923902775525864e-01
7.917295456776105578e-01,7.600179889746171424e-01
8.398034610537088440e-01,7.852347379472131017e-01
7.785567950829979100e-01,7.898292269369475704e-01
6.571596276017691585e-01,7.634658352690799621e-01
8.544034766327757158e-01,7.001337419529427564e-01
7.319788530185602493e-01,6.275976373344176462e-01
6.111621535701561303e-01,5.733714436218638744e-01
6.524598620797319448e-01,5.488506148217210390e-01
7.941531000028458909e-01,5.708629164624975383e-01
6.120465911539942905e-01,6.401491753308700128e-01
7.090877363531060684e-01,7.142601198145683838e-01
8.460115956668556869e-01,7.630562516987814403e-01
8.750173455931742339e-01,7.864208536839147889e-01
7.368641971257507972e-01,7.890713903317932987e-01
8.566550039173793651e-01,7.593342143215453532e-01
8.308242467430950740e-01,6.938360422416214313e-01
6.406247248199548050e-01,6.220601359720112633e-01
5.150524630614802257e-01,5.700111592906443869e-01
6.648697663769875810e-01,5.485946812954400897e-01
5.565446056803572406e-01,5.753038036527589050e-01
5.552386892221378156e-01,6.469074158821898068e-01
7.669167710952902173e-01,7.195251536382301083e-01
8.978496282604948586e-01,7.659095664837334283e-01
8.864333026884976263e-01,7.874718226452533942e-01
9.386261119995717994e-01,7.880777696485277151e-01
9.598486931124863286e-01,7.549174464722800959e-01
8.069600068057938280e-01,6.874998752288642434e-01
5.398269820559250531e-01,6.166768203410920579e-01
4.541623248325885043e-01,5.668619503711822549e-01
3.179908545821131804e-01,5.486952633179521532e-01
2.183984017098253572e-01,5.801029537057232899e-01
4.559985385007296332e-01,6.536549352915440592e-01
7.702648458094392137e-01,7.245823893702266760e-01
8.947528606346122348e-01,7.685836775970578127e-01
8.711252089793086739e-01,7.883872369252700185e-01
7.524088881295851738e-01,7.868338618792940498e-01
8.880008606275133776e-01,7.502283939306881866e-01
7.739647087066227060e-01,6.811479798744610736e-01
5.324373927744050494e-01,6.114558183148962600e-01
4.786499878416221598e-01,5.639289425282595358e-01
6.323103056741798955e-01,5.491686573923776349e-01
4.882828218890254979e-01,5.852367203213965086e-01
6.093124160527974009e-01,6.603631120568194124e-01
8.328541048286683957e-01,7.294284550759864150e-01
9.236820556103140234e-01,7.710843955669034466e-01
9.196643537280748681e-01,7.891653182569221547e-01
9.591599506978185641e-01,7.853258633207229611e-01
9.470055780199682083e-01,7.452823911674909541e-01
7.082350253150582198e-01,6.748021933843195708e-01
4.501152537975725010e-01,6.064041961442274697e-01
3.548857114968347326e-01,5.612183276049271807e-01
2.346542299484540295e-01,5.500296347102162642e-01
2.126257095005611719e-01,5.906784284970085785e-01
5.740546531636477878e-01,6.670053411190207671e-01
8.153520214000374855e-01,7.340615497203510920e-01
8.679262850640679927e-01,7.734174801456525916e-01
7.721698557002825147e-01,7.898027620168267537e-01
7.050540013028021580e-01,7.835411472595610327e-01
8.606627349768150026e-01,7.400969801096708434e-01
7.005454631224076190e-01,6.684833021180327517e-01
5.514879673822492556e-01,6.015280797564934723e-01
6.369141684365622336e-01,5.587376117993475555e-01
