x,y
9.258452533950928265e-01,8.472626885278097264e-01
2.452034338402582503e-01,3.744867741923071369e-01
7.014625886589821446e-01,8.106799612197431726e-01
7.843955031256995003e-01,4.803066995206297096e-01
6.351179433426424881e-01,8.359675671842894396e-01
8.700051772306219844e-01,4.268464781038208700e-01
4.223382686089769966e-01,8.191341032363502750e-01
9.201618572355363401e-01,4.839418166384160669e-01
2.702571561368232733e-01,8.295669915357457569e-01
7.449453293167593859e-01,4.724299517195288400e-01
7.149680957351801647e-01,8.371461749360632476e-01
7.624264715698428896e-01,4.173103178863324936e-01
6.819395500094139750e-01,8.192516143302155385e-01
8.130387989965965900e-01,4.624064158943462788e-01
5.701064120859786755e-01,8.324580928166129823e-01
9.218315518106853235e-01,4.406916881718296319e-01
2.656960691530083074e-01,8.220644842405728792e-01
7.370179523196025428e-01,4.901187077626867894e-01
7.293009373294702113e-01,8.385356315841443475e-01
7.379692080893707207e-01,4.127232093078881392e-01
7.287169524063464854e-01,8.178819643293940844e-01
7.392964225419369484e-01,4.617282533918771192e-01
7.255743632844138258e-01,8.357380523485575807e-01
7.445137830854515748e-01,4.198408501976541585e-01
7.165578915552253125e-01,8.212530574929309823e-01
7.600206753133815774e-01,4.549401197490108295e-01
6.861638660156014202e-01,8.333172354673034077e-01
8.068676134443620862e-01,4.289694543009520133e-01
5.852401865154069904e-01,8.227291595387000722e-01
9.127597369551088136e-01,4.623111968640458147e-01
2.941521373564269237e-01,8.278305347695247285e-01
7.841111358678487520e-01,4.744941795374092441e-01
6.358261540067515760e-01,8.355174689208791916e-01
8.692698951960015075e-01,4.278737122843022656e-01
4.243922743666596054e-01,8.195985214677833364e-01
9.213205673214381886e-01,4.827156197052976383e-01
2.665634057253415956e-01,8.294807928322179835e-01
7.385057700206819620e-01,4.729375025291743806e-01
7.268516496444586972e-01,8.375099668595488156e-01
7.422707403835226980e-01,4.154300278460779650e-01
7.207913446583379402e-01,8.191315638999113746e-01
7.529460332431493486e-01,4.595003630902382286e-01
6.999499766996594152e-01,8.346613303693629637e-01
7.863916023327786053e-01,4.245841609695139574e-01
6.316456420570029096e-01,8.217046374146539378e-01
8.737632916584980869e-01,4.608688266025715574e-01
4.110900016135958235e-01,8.293716031443861825e-01
9.131421188368347153e-01,4.612055772798497877e-01
2.929687158823071624e-01,8.276178508746673268e-01
7.822752573267601761e-01,4.750862893577224022e-01
6.397856155990284677e-01,8.356627496511421782e-01
8.650550302177076878e-01,4.271923140663479446e-01
4.362014374653754301e-01,8.194921570261096688e-01
9.273837518526314438e-01,4.819902999071739025e-01
2.469640894253100349e-01,8.291657801905336633e-01
7.026012628088748047e-01,4.752971948417124559e-01
7.873414793852409055e-01,8.394697590300606027e-01
6.230335348143865026e-01,4.055660532668640128e-01
8.874248223467418040e-01,8.185196787886538372e-01
3.651001331017364460e-01,4.472707817316714518e-01
8.775817260223017779e-01,8.489388411985632210e-01
3.933414883903457726e-01,3.743445765058729946e-01
9.038261501667368414e-01,8.050129756234231104e-01
3.157610381059062776e-01,4.766256185955092262e-01
8.180028226943975023e-01,8.580377540172920980e-01
5.516844319866132107e-01,3.561436529674352203e-01
9.359195558849808805e-01,7.829208390752642188e-01
2.132467165487473837e-01,5.215702034592777370e-01
6.353112441669700461e-01,8.622492287958034574e-01
8.694693627609837439e-01,3.609345737961326961e-01
4.249946508502331355e-01,7.759306699338855973e-01
9.220266231928510026e-01,5.755412904491760129e-01
2.625821235516512253e-01,8.019608577763653878e-01
7.315928456816704895e-01,5.348106827943436281e-01
7.383607911639210597e-01,8.316323903392234262e-01
7.218188113019282648e-01,4.286653769037839790e-01
7.568380021638185795e-01,8.262479271367245692e-01
6.868233978397705330e-01,4.399344320898509464e-01
8.113255232449974041e-01,8.321567202832433896e-01
5.681873908595558298e-01,4.213366974468127912e-01
9.275438589895975694e-01,8.294024770304213590e-01
2.399976013490693338e-01,4.182983110217466938e-01
6.911074484180258493e-01,8.415978599339940525e-01
7.995834930133149943e-01,4.084247023524986142e-01
6.024175837101772846e-01,8.129919119987070175e-01
9.003452140144379001e-01,4.831501582616599122e-01
3.322500578869649335e-01,8.305060966527547661e-01
8.375491223263116236e-01,4.650864503949243001e-01
5.092395870969170790e-01,8.317803793554958691e-01
9.412040841762920884e-01,4.473686798677003473e-01
2.018667286309247799e-01,8.231982816315562834e-01
6.089193726279875651e-01,4.927824132136760515e-01
8.989176718541135314e-01,8.448111967538188827e-01
3.300975118306316847e-01,3.829267636619740345e-01
8.377778857146954694e-01,8.143881834768751382e-01
5.027976514939327402e-01,4.608326042649588117e-01
9.453361469321251986e-01,8.464601477740458790e-01
1.803639342028982295e-01,3.748598435525206107e-01
5.604123607554968300e-01,8.134286747392698302e-01
9.270142076598643088e-01,4.855830820874625919e-01
2.481008442132623948e-01,8.292582920632266541e-01
7.047631045462952049e-01,4.749874516434506311e-01
7.839787972421238260e-01,8.393349403824122978e-01
6.303925463833975895e-01,4.061792141203969253e-01
8.802705316395360580e-01,8.185865755715314718e-01
3.860868737115948357e-01,4.477013145224831292e-01
8.972334066873560721e-01,8.481418061525775043e-01
3.351617350821538555e-01,3.746923736220496570e-01
8.442360654704167411e-01,8.074847410938122971e-01
4.860716638569298476e-01,4.759151949058056386e-01
9.446362277058322210e-01,8.498368385082453180e-01
1.826790417379261788e-01,3.663709859495578591e-01
5.660295898883520582e-01,8.058086730502892481e-01
9.243101233301662667e-01,5.020725389317612919e-01
2.565700785026345243e-01,8.285778930002466458e-01
7.205673527141361889e-01,4.758691593050524138e-01
7.582722474762008114e-01,8.386723808098683897e-01
6.838038556757916053e-01,4.099593655587224772e-01
8.160147061303194560e-01,8.185912150389972330e-01
5.571522315399793923e-01,4.529504849718230530e-01
9.325405177644187082e-01,8.420159636267300352e-01
2.233487818162090965e-01,3.870663819170399589e-01
6.574345771165495123e-01,8.217159121851044246e-01
8.450100558621589375e-01,4.587236061404363352e-01
4.899261119441612466e-01,8.302743015798235149e-01
9.414789025534627820e-01,4.525387939638435553e-01
2.008451241386433606e-01,8.245104460151825299e-01
6.066121908861593637e-01,4.898655062062426957e-01
9.008654271077353171e-01,8.449246833284723701e-01
3.241429868145735971e-01,3.824780263355785914e-01
8.300028300743557130e-01,8.142622929863309045e-01
5.226561019910507255e-01,4.617532384642583088e-01
9.432227010078206852e-01,8.457463335423510697e-01
1.875492789612361044e-01,3.768354408379469001e-01
5.776097740006309600e-01,8.148391982608402806e-01
9.176983656192837513e-01,4.810010688192194461e-01
2.781784084697900838e-01,8.295952526773052726e-01
7.584061800765405925e-01,4.717068442376548543e-01
6.891048274562668885e-01,8.364237020941029943e-01
8.025819118661573492e-01,4.212284632513548233e-01
5.953265022160254549e-01,8.194756229570274719e-01
9.057117491806547793e-01,4.689880865501365181e-01
3.160169505874548812e-01,8.291571122632023227e-01
8.161303485661652868e-01,4.695918138453921142e-01
5.625691277043032290e-01,8.334388846800078188e-01
9.257460564546403647e-01,4.389780870068055174e-01
2.530854779122932996e-01,8.213289181796231686e-01
7.141689029367440655e-01,4.928304000172279431e-01
7.686611049342280122e-01,8.396236743148864923e-01
6.628128794184187100e-01,4.067565533342138440e-01
8.438774022760819893e-01,8.176094605548200889e-01
4.868444194216570153e-01,4.529385922163315925e-01
9.449321241394329496e-01,8.451972210448451817e-01
1.817614585453616316e-01,3.780706745003419300e-01
5.637777032401245503e-01,8.160944708181534502e-01
9.253412200360789930e-01,4.792854126751882049e-01
2.536523658750283183e-01,8.291479157008341261e-01
7.151824974023531789e-01,4.747842405165015878e-01
7.672555251072102900e-01,8.388188412718591280e-01
6.657112725281459920e-01,4.088474357441953533e-01
8.402076548626068453e-01,8.187018004316560793e-01
4.964256655815150188e-01,4.507141164284254042e-01
9.454765306024669469e-01,8.441235503584957334e-01
1.799305304772235714e-01,3.807165367310446080e-01
5.593409812134428893e-01,8.183498410254264055e-01
9.274641301436775676e-01,4.745131652112974385e-01
2.468409074736460651e-01,8.287170803821448661e-01
7.023685751874764183e-01,4.763516561115907488e-01
7.876869584712188344e-01,8.395852020105450952e-01
6.222710066342181934e-01,4.052535855991873381e-01
8.881456924262302044e-01,8.183631536883700930e-01
3.629665873178835045e-01,4.475745873287163556e-01
8.753939140623739901e-01,8.491350543185681721e-01
3.996352021073876770e-01,3.740337325841466276e-01
9.087327069807801250e-01,8.045160435249872899e-01
3.005409812869836994e-01,4.773359231214153731e-01
7.959519993105854674e-01,8.588562879935017769e-01
6.034950060044775855e-01,3.559167380314477991e-01
9.050014987029981750e-01,7.808606502762172052e-01
3.125667858080730666e-01,5.282425270646540216e-01
8.131991814509615946e-01,8.556971519463346665e-01
5.633267919354475461e-01,3.625931539871635745e-01
9.306757574437581892e-01,7.884919115194818362e-01
2.304932832710983037e-01,5.103204287582570053e-01
6.716387840015325406e-01,8.628646675113795794e-01
8.264618182197014384e-01,3.561989781469728777e-01
5.391184916272621086e-01,7.731859458863535872e-01
9.358482489107965430e-01,5.721091523062592499e-01
2.174298079338579104e-01,8.032602107006890924e-01
6.430924746450022988e-01,5.356510847868515279e-01
8.653038024266466177e-01,8.361041823711369281e-01
4.284322187793959680e-01,4.072705122511464659e-01
9.270468440422634515e-01,8.274555664357052809e-01
2.416559719464740075e-01,4.229959748910074313e-01
6.943373899736653421e-01,8.440243800653742801e-01
7.947645659586745071e-01,4.021615222093487541e-01
6.134401579368580215e-01,8.095343401582294485e-01
8.911670386859511517e-01,4.899996355716360052e-01
3.598222913297301484e-01,8.309828220705925972e-01
8.693506751075594785e-01,4.616756859203439700e-01
4.235771380461303415e-01,8.297235574025739746e-01
9.207772368526823126e-01,4.593431219468667170e-01
2.687377105852920556e-01,8.269192948750522243e-01
7.423229753168674172e-01,4.787107714200428688e-01
7.197552273244719467e-01,8.378778901969703430e-01
7.544276924149871943e-01,4.151281604732671160e-01
6.977492038598150925e-01,8.184702799774872251e-01
7.899802192919310739e-01,4.629096840749918895e-01
6.231498053189752362e-01,8.336161302522487881e-01
8.819803221240654079e-01,4.335041987965564947e-01
3.878990838800472352e-01,8.212898621884202610e-01
8.958753097963986223e-01,4.818471270780248505e-01
3.458409096707898978e-01,8.306791617918221071e-01
8.539472477625346114e-01,4.635512381524376502e-01
4.660241479646983764e-01,8.307653767575099435e-01
9.378703030809663055e-01,4.533642566984197320e-01
2.129205337264578890e-01,8.248681887798995360e-01
6.333118166673932237e-01,4.880491722151371614e-01
8.762845000824178721e-01,8.435913912155392769e-01
3.971733837808515966e-01,3.878847395364816708e-01
9.067402606979226842e-01,8.155998398473250921e-01
3.065462250158992319e-01,4.524348726683647404e-01
8.050135763430826819e-01,8.532122350885350537e-01
5.827365806813633586e-01,3.696591661683355512e-01
9.196794228549846073e-01,7.939980427751864855e-01
2.660984184874574110e-01,4.994556617825114953e-01
7.394441033964406218e-01,8.617085267651741765e-01
7.193890753457046205e-01,3.533657669324911099e-01
7.620158983053876289e-01,7.743236586912231045e-01
6.773202035667047483e-01,5.526081621522439535e-01
8.230328190892053364e-01,8.278840671742131452e-01
5.398417164531582602e-01,4.305845589579931909e-01
9.393190728465290462e-01,8.348904871686919638e-01
2.009106873196974674e-01,4.040464097801382271e-01
6.084496707156522577e-01,8.346574556439175785e-01
8.951500008213948423e-01,4.322306504320970189e-01
3.489163866914499201e-01,8.202344766980694812e-01
8.575363538036185895e-01,4.874552547837733285e-01
4.558772596568979041e-01,8.326481426031407951e-01
9.350103913113710918e-01,4.497497109285490957e-01
2.225002328501362037e-01,8.241101142480767860e-01
6.537094472344441298e-01,4.889977492159102712e-01
8.538256931905737757e-01,8.426100818380118929e-01
4.598791968409037811e-01,3.922199476588569267e-01
9.402757444944157550e-01,8.163047316592579872e-01
1.980465906916696606e-01,4.480744546253546123e-01
6.017569343445968721e-01,8.566891202699516983e-01
9.003426276145993778e-01,3.781531883136661221e-01
3.341486172514820385e-01,7.889899971658462796e-01
8.402018132619729629e-01,5.563327437254725893e-01
5.008497241613065754e-01,8.171499989397457142e-01
9.418118692502811529e-01,4.820286384470791607e-01
1.991690284602151417e-01,8.284715762729685240e-01
6.028026433581669119e-01,4.808718946373108927e-01
9.040427257864989130e-01,8.447323196279163948e-01
3.143745256323335902e-01,3.826912864342090215e-01
8.166579285772319619e-01,8.148044908617489979e-01
5.556571428688198422e-01,4.616018090962042963e-01
9.330988264534735288e-01,8.441902920350572437e-01
2.214622853775445321e-01,3.815943529607441764e-01
6.534934426751412007e-01,8.174794838728679514e-01
8.497867499671383218e-01,4.688019723961228680e-01
4.770994381902075032e-01,8.317552203076284956e-01
9.400705452550134344e-01,4.501016634631748725e-01
2.056215314321892806e-01,8.239728144188005476e-01
6.173084744867620710e-01,4.907029991155363868e-01
8.916488404954351354e-01,8.444059682299308589e-01
3.520642337570157321e-01,3.845544914186492247e-01
8.641292768040016448e-01,8.148143826834639558e-01
4.320754058771847372e-01,4.577111692709270874e-01
9.285124333656077367e-01,8.489642178607618161e-01
2.364674822788008224e-01,3.699565281082711210e-01
6.843426722183106881e-01,8.070621650887709331e-01
8.098214193837045549e-01,4.897641858281729377e-01
5.773081841834397654e-01,8.349711455657717885e-01
9.176483761835425579e-01,4.340765931450268345e-01
2.791987750939742274e-01,8.199563974163360802e-01
7.601592960682125311e-01,4.938045809543475939e-01
6.852977316902396643e-01,8.373286444746191881e-01
8.080496639809628956e-01,4.193509075854337520e-01
5.826234099813296652e-01,8.183493976280213911e-01
9.145230237355729264e-01,4.726088619443453154e-01
2.884042849044556323e-01,8.291528708990991703e-01
7.750809379260170662e-01,4.718912324452702589e-01
6.551407368601676051e-01,8.356592502486651641e-01
8.475896483732016096e-01,4.259175953315712526e-01
4.836693912091563630e-01,8.196909561285964374e-01
9.410573941081702420e-01,4.776459814205064047e-01
2.017899797379023308e-01,8.283018142285346608e-01
6.087261183718604141e-01,4.810484150788802982e-01
8.992222638091970088e-01,8.444602575554313040e-01
3.291748702105098956e-01,3.837792119273713554e-01
8.365847356776209276e-01,8.150915022416514999e-01
5.058628575144208384e-01,4.593213973572569664e-01
9.452223095350159587e-01,8.459730160461524928e-01
1.807603099901354538e-01,3.760960957846058439e-01
5.613672122879391768e-01,8.144690541346281121e-01
9.265451235245396600e-01,4.831606267294181745e-01
2.496717764187496857e-01,8.292405120199688451e-01
7.077352067846026662e-01,4.748986031854587897e-01
7.792930694536581715e-01,8.391844734601383582e-01
6.405030362663735044e-01,4.069415609564300262e-01
8.697708617322229552e-01,8.186257136921524236e-01
4.161838014437916344e-01,4.484701117661648584e-01
9.195714905474524636e-01,8.470417475702530785e-01
2.654687955678161626e-01,3.755755448149367681e-01
7.389873620103039054e-01,8.108445835789757083e-01
7.209790770411650396e-01,4.768943670267091206e-01
7.575627233264313753e-01,8.387483679786578161e-01
6.852053955435239985e-01,4.098329513881343034e-01
8.140396585627003301e-01,8.184626867499215086e-01
5.619153311079616575e-01,4.534092014112529601e-01
9.303371171096396219e-01,8.419247830501797036e-01
2.306123919137831879e-01,3.874786620277002047e-01
6.724480554951147715e-01,8.217505816466560420e-01
8.259426473780191458e-01,4.574095131621074284e-01
5.387374038720513791e-01,8.308717740844894228e-01
9.353453374063467329e-01,4.470713716475545607e-01
2.214395388953377397e-01,8.233783487567105652e-01
6.514888936970982813e-01,4.907597002553323318e-01
8.563997474446218838e-01,8.427287095931538241e-01
4.528867830001588324e-01,3.917083452661499487e-01
9.380173195316803270e-01,8.162152580663259993e-01
2.056226646324263441e-01,4.484652821279406232e-01
6.188552482770451890e-01,8.564831423578374014e-01
8.857182520824281591e-01,3.772152834804900490e-01
3.779593048089478491e-01,7.888230507079707632e-01
8.874402008884245685e-01,5.532200576428075722e-01
3.697633504132405990e-01,8.159917172167329147e-01
8.795115007714291444e-01,4.953499381497196707e-01
3.939765596222448152e-01,8.313577224858506032e-01
9.007336052373581259e-01,4.579536635894289609e-01
3.315179099184516476e-01,8.275629441369155570e-01
8.366453454713369542e-01,4.720236179426227641e-01
5.114473359573552536e-01,8.327689908740052438e-01
9.409836926610137819e-01,4.448350473093960478e-01
2.026552041579702534e-01,8.224906454370286557e-01
6.106934348721331229e-01,4.943310416527241236e-01
8.974007667737770033e-01,8.446990480103168109e-01
3.347153246893826983e-01,3.833356247149808382e-01
8.436215430465328069e-01,8.145321515785984845e-01
4.875689561749001477e-01,4.600276526241063868e-01
9.449268787197595554e-01,8.469782198182606026e-01
1.817456261403013196e-01,3.735881538414790870e-01
5.637558231140799014e-01,8.122803567339287323e-01
9.253951854501766272e-01,4.878906476824623195e-01
2.533181244162469592e-01,8.293376069134221762e-01
7.145608736404074346e-01,4.743699676447741265e-01
7.682824753399470907e-01,8.388042331942431318e-01
6.636043791647064927e-01,4.087970612334033138e-01
8.428621166484144833e-01,8.187591318587624789e-01
4.894911409779282851e-01,4.503640500078985864e-01
9.451713584979298810e-01,8.443320323699549101e-01
1.809645848966404402e-01,3.802202347880744293e-01
5.618462069181882068e-01,8.179041877644431802e-01
9.262744501110049544e-01,4.753256093546084915e-01
2.506967147451570344e-01,8.288409138191132897e-01
7.096661595695245017e-01,4.757440174810542710e-01
7.761999972227141553e-01,8.391788226097464110e-01
6.470841218342753276e-01,4.072149820478269122e-01
8.625217452149885888e-01,8.185180566470344754e-01
4.364765476816763745e-01,4.493129042933698969e-01
9.307438389152383751e-01,8.463964096214144917e-01
2.291914670282380329e-01,3.762555215513652684e-01
6.695937150855554298e-01,8.127821086909804427e-01
8.298196170189526821e-01,4.781623545185362256e-01
5.286965068340022667e-01,8.336520601494453730e-01
9.380557612406793533e-01,4.412921664415099254e-01
2.125280369842089678e-01,8.215412000639563672e-01
6.324754970523963626e-01,4.956793444598833753e-01
8.770408213914203666e-01,8.435841577983757000e-01
3.949956773636700835e-01,3.878389685181054536e-01
9.050376561436482836e-01,8.156501889514274906e-01
3.118252062966727078e-01,4.524579402280761165e-01
8.126211828448550722e-01,8.529803548790311218e-01
5.647553868408934363e-01,3.696020512506343336e-01
9.298909165367028606e-01,7.946138374237283752e-01
2.329583557495937540e-01,4.973189848371576405e-01
6.767001966371355426e-01,8.633893812528660172e-01
8.196676386505464817e-01,3.543929751674843587e-01
5.558781939762204027e-01,7.717466348069936810e-01
9.295550417529575560e-01,5.736384700923867763e-01
2.381688005571800104e-01,8.026979618268011984e-01
6.856652551781103888e-01,5.351910425928533277e-01
8.116687314188898439e-01,8.339693765454512242e-01
5.673397497337546724e-01,4.169349077641643642e-01
9.280374858774982361e-01,8.271962919588636831e-01
2.384254772556141377e-01,4.235321361376259697e-01
6.879797053601436341e-01,8.444362451179687756e-01
8.041026954340779742e-01,4.016773557604521039e-01
5.921220955037317379e-01,8.088653172579203243e-01
9.081724336433040223e-01,4.932130526195697140e-01
3.079435548060264205e-01,8.300465308781777019e-01
8.047222734784653664e-01,4.681817581561769082e-01
5.896133511987466935e-01,8.337809693184295989e-01
9.096517318606227587e-01,4.359050866744157426e-01
3.043743062772464869e-01,8.209692655982266940e-01
7.995785952170393340e-01,4.894373618255324909e-01
6.011332553292803027e-01,8.354751435402641979e-01
9.010892078770486036e-01,4.308743089549311733e-01
3.309191760383192182e-01,8.194501169563189746e-01
8.359409297299146280e-01,4.907135039673105603e-01
5.129418785276128601e-01,8.336774131962761958e-01
9.408109683964518410e-01,4.425450378881515268e-01
2.032785980241609280e-01,8.218111230850815296e-01
6.120932242572436621e-01,4.958259424113752867e-01
8.961835804921186588e-01,8.445898503752673481e-01
3.384084169609586912e-01,3.837116669485669540e-01
8.481779839499288265e-01,8.146844568082649563e-01
4.755139992691202466e-01,4.593081822384074697e-01
9.433535065065236092e-01,8.473638688220792581e-01
1.870758658810006969e-01,3.727478315353262017e-01
5.765036054195284976e-01,8.113508873396604315e-01
9.184044195234568608e-01,4.889375161536564929e-01
2.757825710341818004e-01,8.296674375083888942e-01
7.543847129018532716e-01,4.717370503613433907e-01
6.969785634129582741e-01,8.366170979418288134e-01
7.908958094509110914e-01,4.201008345012531286e-01
6.217974667757394380e-01,8.194308327787264146e-01
8.834380326102531100e-01,4.669217991440379745e-01
3.830561160499450502e-01,8.299207666365994163e-01
8.916735619154289028e-01,4.622423845470138293e-01
3.588055331366801770e-01,8.287933373138336446e-01
8.682961528981945065e-01,4.668947311576088777e-01
4.264521283120293327e-01,8.306238542247967871e-01
9.223602739574270348e-01,4.569854035153005922e-01
2.636947324942888748e-01,8.263735875143128906e-01
7.334491108444076701e-01,4.803899485956368287e-01
7.358589164415094697e-01,8.384199025281077189e-01
7.262689966131941066e-01,4.124560174052981365e-01
7.494578160941414158e-01,8.182207770993029650e-01
7.012645932265036963e-01,4.592521839093357539e-01
7.896305954320548270e-01,8.369829245996885936e-01
6.180155026183965505e-01,4.114580473370304525e-01
8.919891472999357251e-01,8.221323839720616755e-01
3.514424686335251846e-01,4.384742287729765930e-01
8.630545382144926281e-01,8.463411816230044238e-01
4.345185567175227637e-01,3.821233909241786852e-01
9.303854921391985222e-01,8.097638971835131594e-01
2.310517953532266466e-01,4.638228898061229066e-01
6.729907379973412151e-01,8.597025473015075248e-01
8.247105403197810825e-01,3.642920859501601050e-01
5.433309365591326712e-01,7.804982149210267783e-01
9.343838572383363905e-01,5.572157473818337703e-01
2.225674573817777169e-01,8.114769139451256663e-01
6.539063332570599352e-01,5.173766269311949051e-01
8.532224771562042509e-01,8.401115996247809914e-01
4.615527081978218482e-01,3.984541392904027979e-01
9.407047101200546324e-01,8.205187748964030137e-01
1.965242446906549645e-01,4.382504146574828785e-01
5.983068339352870524e-01,8.530417773125024139e-01
9.030682978261880267e-01,3.877271896522657690e-01
3.256337170288935434e-01,7.958674428801557621e-01
8.292830921050450277e-01,5.427024694837176977e-01
5.289749723244836499e-01,8.236123486513224901e-01
9.380963073327438506e-01,4.648956353679185582e-01
2.119498393286984028e-01,8.270752046598471852e-01
6.311970296266936620e-01,4.830464910644761689e-01
8.784939395784733263e-01,8.435042738385564176e-01
3.908006154174804569e-01,3.879155092336898925e-01
9.016549263510659218e-01,8.158699722799481746e-01
3.222459529287329816e-01,4.522282441647145212e-01
8.270187208195430850e-01,8.524396355572338990e-01
5.295236029480004936e-01,3.697537078115523679e-01
9.427718897908063944e-01,7.960463302426896703e-01
1.900118016596177573e-01,4.931989859120334274e-01
5.829735316230018061e-01,8.654667489368292888e-01
9.137476094474260568e-01,3.570647732624080417e-01
2.929637379111243445e-01,7.708666150525149696e-01
7.826000281854785801e-01,5.956258724773064728e-01
6.371987149725785171e-01,7.963812413364647069e-01
8.683216858453608467e-01,5.168082488827107079e-01
4.255135995983463926e-01,8.291356087003765030e-01
9.218605798415120400e-01,4.605632810576878455e-01
2.652363718013854843e-01,8.270990948637728657e-01
7.361794124642485615e-01,4.785839611833639928e-01
7.309868102993851702e-01,8.381623705490370835e-01
7.349976424221079663e-01,4.134931752302339336e-01
7.340708804339569626e-01,8.184163415437001321e-01
7.297856150569438372e-01,4.600610565928877072e-01
7.426396514060398246e-01,8.358424886833933920e-01
7.138642028605870493e-01,4.181614023396876823e-01
7.702257812692957506e-01,8.217075081506486356e-01
6.598584969733114480e-01,4.494749464542332484e-01
8.469601943407591982e-01,8.364062801152458704e-01
4.783827129524010902e-01,4.080675688911555854e-01
9.443199836091855648e-01,8.258982513190573638e-01
1.842048137660561302e-01,4.252749319402852057e-01
5.694721675428323637e-01,8.476228057484053169e-01
9.220057962312566691e-01,4.037845875877943969e-01
2.658163755957518304e-01,8.053699074317427486e-01
7.373189040352342571e-01,5.272142177422118881e-01
7.282085034082085295e-01,8.335353513126300129e-01
7.399595894799615436e-01,4.249408399149410820e-01
7.249049215939769031e-01,8.238375237599662171e-01
7.458434722113191917e-01,4.482320161608071563e-01
7.136455327843198582e-01,8.321891731433221917e-01
7.646734663040511970e-01,4.293874277777249282e-01
6.772354102357497352e-01,8.247144089759216312e-01
8.194623995407459560e-01,4.501093540029484363e-01
5.548093922370016529e-01,8.294034629182899243e-01
9.293813193623006175e-01,4.492106720429395739e-01
2.410506336731240984e-01,8.242227538743561732e-01
6.912182692376713788e-01,4.872106788345283435e-01
8.043198008934855370e-01,8.407506242066310476e-01
5.845552958865084525e-01,4.009883048934745342e-01
9.181435306183901579e-01,8.172484110910601673e-01
2.705857268165239859e-01,4.477019256555502813e-01
7.475797117678369963e-01,8.533130148744519916e-01
7.043178980654763999e-01,3.743027475503796775e-01
7.860933843265047738e-01,7.933378901036757247e-01
6.264994333505849999e-01,5.114713211087286160e-01
8.827832649185334279e-01,8.424957814871022466e-01
3.783376704403443314e-01,3.900641211562592692e-01
8.908019357328351706e-01,8.179417638079282682e-01
3.550681365740455675e-01,4.483332112417792170e-01
8.669962921051482807e-01,8.497380164999591701e-01
4.234577478167511622e-01,3.732196483947351484e-01
9.245760227617165761e-01,8.029393233889394743e-01
2.501461944814424299e-01,4.795593375924873114e-01
7.103784894314641996e-01,8.615416332885171835e-01
7.695749736204777758e-01,3.563047014929686118e-01
6.683674040455250820e-01,7.753104960291826719e-01
8.319153402976841027e-01,5.578952313605514135e-01
5.220799541003202648e-01,8.168563375252019254e-01
9.396181209982911176e-01,4.809607828752323067e-01
2.065580598801591006e-01,8.285393320315564969e-01
6.193661160198973281e-01,4.801025278830211573e-01
8.899093905563078000e-01,8.438783933131150938e-01
3.572690290588946826e-01,3.860192464736759699e-01
8.698276513222815698e-01,8.157380852509300562e-01
4.160735007505315108e-01,4.551279610484724736e-01
9.194467686693121866e-01,8.490160820168751732e-01
2.658322494977413686e-01,3.705947014116948157e-01
7.396584451113411562e-01,8.065383381276290953e-01
7.198112949478508993e-01,4.864635760926128150e-01
7.593921399976821807e-01,8.393424806320796128e-01
6.815719256370437185e-01,4.082243746788173921e-01
8.191555306548956583e-01,8.176968937749887756e-01
5.495346209003870719e-01,4.547582996065211991e-01
9.356779124670572267e-01,8.428456169317161129e-01
2.129294344880660605e-01,3.847358875892206709e-01
6.352054316838693371e-01,8.203074858683797599e-01
8.701127913105877187e-01,4.638045236709186225e-01
4.213915375172087585e-01,8.300583813552101509e-01
9.195231050281816865e-01,4.587371693852934640e-01
2.727649959928500345e-01,8.268588831953167517e-01
7.492733980254795423e-01,4.785176306709435501e-01
7.067077269169989018e-01,8.375307242132431496e-01
7.757954907180303339e-01,4.170665923091037008e-01
6.544888521056325681e-01,8.185713364464607400e-01
8.485912230981706994e-01,4.662184811457638078e-01
4.803272266569721949e-01,8.314429403290074516e-01
9.405420379251415719e-01,4.505730524060420072e-01
2.040306507800173363e-01,8.240711292859913550e-01
6.137654330487948284e-01,4.906090841918336332e-01
8.947958417839033674e-01,8.445794477493264729e-01
3.426032010204838607e-01,3.838548968704680320e-01
8.532295428219024425e-01,8.146351109270852930e-01
4.619683674304933541e-01,4.590095400753538835e-01
9.402627029542997006e-01,8.479144488967176319e-01
1.974960124401486383e-01,3.716181437117629938e-01
6.007992205088096282e-01,8.099740362626041135e-01
9.016575297579231263e-01,4.900431619888495072e-01
3.281136472590273079e-01,8.304679041275062623e-01
8.322795535582457882e-01,4.655195899000228454e-01
5.226942847620126287e-01,8.320946109722199280e-01
9.393442619180055742e-01,4.455029830175897265e-01
2.081415407596486356e-01,8.227571959135734359e-01
6.228858321168521117e-01,4.932722786581712482e-01
8.864714283317620680e-01,8.441163508041963359e-01
3.674656727726774430e-01,3.857152771646522593e-01
8.804169355278834708e-01,8.151127950603662686e-01
3.857224474388493141e-01,4.556998314486909729e-01
8.968589626407298399e-01,8.505538673037535968e-01
3.362547251505481061e-01,3.686092655043276545e-01
8.456335107198122980e-01,8.021830013843966878e-01
4.824753532624810326e-01,4.875637350900677291e-01
9.441282199690445021e-01,8.509349390702594107e-01
1.843826382764089389e-01,3.636171709557494136e-01
5.701246938527629871e-01,8.031945644662610295e-01
9.221551826824030407e-01,5.074635907563469495e-01
2.634238029858987362e-01,8.280090138217175433e-01
